#file	type	true_z	true_x0	true_x1	true_c	S2noz_z	S2noz_zoerr	S2noz_to	S2noz_toerr	S2noz_xo	S2noz_xoerr	S2noz_x1	S2noz_x1err	S2noz_c	S2noz_cerr	S2zsp_z	S2zsp_zoerr	S2zsp_to	S2zsp_toerr	S2zsp_xo	S2zsp_xoerr	S2zsp_x1	S2zsp_x1err	S2zsp_c	S2zsp_cer
DES_SN062437.DAT	21	0.685560	-9.000000	-9.000000	-9.000000	0.700276	0.003754	-33.502461	0.202189	0.000033	0.000000	-0.159950	0.008749	-0.500000	0.000517	0.684560	0.000180	-19.258379	0.153810	0.000019	0.000000	-0.248920	0.015879	-0.500000	0.001714
DES_SN062623.DAT	1	0.470250	-9.000000	-9.000000	-9.000000	0.706814	0.006571	23.087248	0.168388	0.000009	0.000000	-0.912845	0.132082	-0.168163	0.011341	0.469250	0.000079	20.906372	0.146926	0.000009	0.000000	-0.741179	0.147777	0.071529	0.015152
DES_SN062731.DAT	1	0.460030	0.000021	0.003977	-0.135890	0.466874	0.007865	23.023690	0.187208	0.000020	0.000000	0.518910	0.166653	-0.061726	0.011273	0.459030	0.000242	22.980804	0.178833	0.000020	0.000000	0.515815	0.166285	-0.057850	0.010659
DES_SN062780.DAT	22	0.216330	-9.000000	-9.000000	-9.000000	0.754331	0.140636	61.170072	1.206241	0.000085	0.000046	-0.384697	1.788028	-0.222525	0.227993	0.217330	0.001031	49.865368	2.359361	0.000015	0.000009	-0.640142	1.261088	0.500000	0.068482
DES_SN062973.DAT	1	0.735200	0.000006	2.351800	-0.017781	0.745576	0.009908	29.620376	0.380110	0.000007	0.000000	2.662447	0.403371	-0.030248	0.026268	0.736200	0.001727	35.883327	149.419465	0.000003	0.001434	2.997375	3.807770	0.297578	0.737452
DES_SN063007.DAT	1	0.877740	0.000005	1.497400	-0.146400	0.768639	0.009808	28.136373	0.223930	0.000006	0.000000	1.532247	0.217948	-0.069067	0.018208	0.876740	0.000085	29.934094	0.219614	0.000005	0.000000	1.712765	0.246304	-0.149962	0.011895
DES_SN063045.DAT	22	0.192870	-9.000000	-9.000000	-9.000000	1.500000	0.000131	-26.524604	0.052548	0.000059	0.000001	-0.849086	0.014926	-0.265127	0.002129	0.193857	0.000024	27.357219	0.000086	0.000013	0.000000	2.851054	0.106938	0.499993	0.000736
DES_SN063136.DAT	1	0.227790	0.000065	-2.011000	-0.007389	0.807581	0.000589	-32.404388	0.030263	0.000092	0.000001	0.051262	0.002411	-0.499970	0.000118	0.228790	0.001878	-10.452139	0.000399	0.000060	0.000002	-1.351932	0.094992	0.057456	0.019404
DES_SN063322.DAT	1	0.614090	0.000014	1.557300	-0.169220	0.585844	0.006049	19.880816	0.130849	0.000013	0.000000	1.556999	0.104623	-0.154243	0.007400	0.613090	0.001240	20.117256	0.113540	0.000013	0.000000	1.477493	0.106154	-0.171668	0.005669
DES_SN063373.DAT	1	0.536940	0.000012	0.880060	-0.007072	0.681605	0.013744	26.511410	0.768598	0.000012	0.000000	-0.250172	0.545751	-0.210123	0.017986	0.535940	0.001696	24.815831	0.692689	0.000012	0.000000	-0.428528	0.508931	-0.067661	0.022982
DES_SN063413.DAT	1	0.471600	0.000019	2.438300	-0.007884	0.684626	0.006163	-21.830551	0.761649	0.000031	0.000001	0.022356	0.013597	-0.404466	0.012353	0.470600	0.000271	-5.455766	0.000103	0.000011	0.000000	1.647190	0.174651	0.203987	0.013124
DES_SN063725.DAT	1	0.113840	-9.000000	-9.000000	-9.000000	0.449060	0.003639	22.143283	0.081101	0.000196	0.000002	2.371730	0.119162	-0.291278	0.004366	0.112840	0.000448	17.414098	0.039650	0.000256	0.000003	1.612806	0.052659	0.137489	0.006207
DES_SN063753.DAT	1	0.698360	-9.000000	-9.000000	-9.000000	0.621804	0.000000	27.745827	0.000018	0.000005	0.000000	0.907221	0.196915	0.084316	0.015045	0.699360	0.001483	28.106769	0.319561	0.000005	0.000000	0.992029	0.209132	0.013123	0.014351
DES_SN063866.DAT	1	0.609000	-9.000000	-9.000000	-9.000000	0.697808	0.019049	23.885687	0.668008	0.000007	0.000000	-0.410481	0.520324	-0.118290	0.035936	0.608000	0.001285	23.501343	0.681294	0.000007	0.000000	0.229782	0.569347	-0.012633	0.034543
DES_SN064266.DAT	22	0.174940	-9.000000	-9.000000	-9.000000	0.897622	0.002742	26.719895	0.126190	0.000014	0.000000	-0.103201	0.015667	-0.361955	0.001231	0.173940	0.001699	22.458357	0.073327	0.000015	0.000000	3.000000	0.003955	0.488922	0.007861
DES_SN064315.DAT	1	0.132660	0.000383	1.129800	-0.114960	0.378932	0.929143	19.908832	145.807359	0.000267	0.001467	1.385682	4.438094	-0.376635	0.724937	0.133660	0.001261	16.959520	0.027474	0.000356	0.000002	1.311114	0.041245	-0.078913	0.003921
DES_SN064324.DAT	1	0.759840	0.000009	0.315670	-0.245730	0.789449	0.030071	16.130598	0.455640	0.000008	0.000000	0.191455	0.266375	-0.197037	0.029406	0.760840	0.001017	15.899385	0.386218	0.000007	0.000000	0.325551	0.332049	-0.170711	0.022096
DES_SN064399.DAT	33	0.266460	-9.000000	-9.000000	-9.000000	0.805363	0.016852	9.947404	1.887046	0.000002	0.000000	3.000000	0.120606	0.165395	0.059269	0.265467	0.001267	-20.276333	0.003623	0.000003	0.000000	-0.674096	0.363834	0.500000	0.020394
DES_SN064599.DAT	1	0.405070	0.000026	1.458600	-0.037411	0.407143	0.000001	19.649943	0.000326	0.000026	0.000000	1.635514	0.080071	-0.001767	0.005525	0.404278	0.001182	19.771076	0.055372	0.000026	0.000000	1.613452	0.079813	0.001361	0.005703
DES_SN064609.DAT	1	0.472440	0.000011	-1.107700	0.062581	0.675172	0.010620	26.373674	0.302353	0.000011	0.000000	-0.620726	0.185990	-0.101736	0.015116	0.471440	0.000185	24.641458	0.229210	0.000011	0.000000	-0.762476	0.188585	0.134559	0.015846
DES_SN064640.DAT	1	0.210390	0.000077	-3.865400	-0.082797	0.711731	1.047976	-40.460817	129.176046	0.000121	0.001445	0.027774	4.268545	-0.482704	0.556097	0.209390	0.000103	-7.555952	0.000047	0.000067	0.000001	-3.000000	0.007141	0.000553	0.007467
DES_SN064721.DAT	1	0.590860	-9.000000	-9.000000	-9.000000	0.669594	0.017302	27.822730	0.623457	0.000006	0.000000	-0.529574	0.479907	-0.106608	0.037415	0.589860	0.001907	27.311442	0.609071	0.000006	0.000000	-0.261017	0.535990	0.000954	0.040775
DES_SN064993.DAT	1	0.861880	0.000004	0.507230	-0.057503	0.994115	0.019596	-8.166854	2.736533	0.000004	0.000000	0.813340	0.895038	-0.118290	0.074973	0.860880	0.001016	-3.031039	0.001052	0.000003	0.000000	-0.238899	0.424545	0.007640	0.059403
DES_SN065632.DAT	1	0.628240	0.000009	1.441100	-0.046811	0.668450	0.005251	22.649978	0.146952	0.000009	0.000000	2.093038	0.138434	-0.012162	0.008279	0.627240	0.001712	22.304529	0.142460	0.000009	0.000000	2.142899	0.139212	0.026777	0.008343
DES_SN065713.DAT	22	0.260750	-9.000000	-9.000000	-9.000000	0.619232	0.005179	34.181456	0.362039	0.000007	0.000000	3.000000	0.004785	-0.070565	0.010829	0.259750	0.000163	19.932941	0.176927	0.000007	0.000000	3.000000	0.019757	0.402744	0.014851
DES_SN066035.DAT	1	0.631230	-9.000000	-9.000000	-9.000000	0.925728	0.021167	5.238294	1.697939	0.000004	0.000000	2.826662	1.022691	-0.036367	0.044143	0.630230	0.001184	-5.310403	0.003781	0.000005	0.000000	2.132281	0.800355	0.118552	0.060691
DES_SN066066.DAT	1	0.511600	0.000011	-0.737800	0.005151	0.565443	0.012482	25.166941	0.384657	0.000009	0.000000	-0.105301	0.273224	-0.111063	0.021629	0.510603	0.001708	24.739955	0.354105	0.000009	0.000000	-0.165253	0.258176	-0.038247	0.018546
DES_SN066150.DAT	1	0.720620	0.000005	0.792920	0.072185	0.633312	0.028547	29.551297	1.167964	0.000004	0.000000	2.197983	1.012589	0.125530	0.065854	0.719620	0.001142	30.138955	1.046613	0.000004	0.000000	1.885933	0.895570	0.043182	0.054756
DES_SN066902.DAT	1	0.571450	-9.000000	-9.000000	-9.000000	0.960332	0.000028	-59.906570	0.002489	0.000060	0.000002	0.011913	0.004109	-0.500000	0.002253	0.570450	0.001349	17.315944	145.418062	0.000006	0.001422	0.159816	4.297211	-0.500000	0.615555
DES_SN067098.DAT	21	0.626920	-9.000000	-9.000000	-9.000000	0.733752	0.000011	-32.583627	0.001081	0.000065	0.000001	-0.116868	0.005042	-0.500000	0.000168	0.625920	0.000013	-21.105807	0.123491	0.000044	0.000001	-0.477144	0.018223	-0.500000	0.000400
DES_SN067190.DAT	1	0.460360	-9.000000	-9.000000	-9.000000	0.973207	0.011781	29.660015	0.386221	0.000011	0.000000	0.182970	0.079324	-0.329411	0.007577	0.459360	0.001998	26.355629	0.856511	0.000014	0.000001	2.616226	0.995474	0.022152	0.034169
DES_SN067990.DAT	32	0.271040	-9.000000	-9.000000	-9.000000	0.908034	0.014308	37.113381	0.633238	0.000007	0.000000	2.999999	0.324068	0.067110	0.035736	0.272040	0.001584	25.587279	0.446024	0.000005	0.000000	-3.000000	0.313676	0.500000	0.004725
DES_SN068123.DAT	1	0.638850	-9.000000	-9.000000	-9.000000	0.636260	0.062206	29.335886	0.950115	0.000005	0.000000	0.514841	0.613719	0.025159	0.101110	0.637850	0.001913	29.353265	0.642787	0.000005	0.000000	0.515138	0.605916	0.022710	0.047916
DES_SN068481.DAT	1	0.664010	0.000005	-1.003100	0.016149	0.647463	0.051025	28.462872	1.202278	0.000005	0.000000	0.287748	1.236062	0.050249	0.084337	0.663011	0.001985	28.358473	1.024231	0.000005	0.000000	0.034754	0.876904	0.030565	0.039799
DES_SN068504.DAT	1	0.406280	-9.000000	-9.000000	-9.000000	0.728659	0.006765	24.628496	0.215234	0.000011	0.000000	-0.614824	0.178477	-0.194037	0.010752	0.407280	0.001500	22.127388	0.211858	0.000012	0.000000	0.167894	0.206313	0.143249	0.016054
DES_SN068570.DAT	1	0.535610	0.000010	0.310940	0.041537	0.699404	0.008302	28.378726	0.150411	0.000010	0.000000	0.266022	0.124053	-0.176363	0.007365	0.536610	0.001746	26.765419	0.119505	0.000010	0.000000	0.412666	0.122213	-0.014540	0.007804
DES_SN068639.DAT	1	0.743630	0.000006	1.241300	-0.008623	0.739261	0.015582	23.761471	0.603422	0.000006	0.000000	0.960927	0.429315	-0.048357	0.037140	0.744627	0.001308	23.823481	0.575012	0.000006	0.000000	0.949547	0.421970	-0.055406	0.030906
DES_SN068695.DAT	1	0.689600	0.000005	-0.855170	0.017832	0.617558	0.011559	26.793686	0.325244	0.000004	0.000000	-0.059741	0.228282	0.183515	0.024375	0.690600	0.000259	27.570872	0.324527	0.000005	0.000000	-0.051654	0.234914	0.102829	0.016966
DES_SN068784.DAT	1	0.555550	-9.000000	-9.000000	-9.000000	0.697678	0.023037	27.542007	0.471487	0.000007	0.000000	1.355053	0.293001	-0.106420	0.017453	0.556550	0.001202	25.890023	0.385468	0.000008	0.000000	1.158706	0.281253	-0.007726	0.017238
DES_SN069287.DAT	1	0.588180	-9.000000	-9.000000	-9.000000	0.577704	0.000049	-25.812136	0.002383	0.000014	0.000000	2.999690	0.023951	-0.049617	0.032075	0.589172	0.001645	23.117482	0.394680	0.000008	0.000000	0.780289	0.299580	-0.028585	0.018658
DES_SN069325.DAT	1	0.600320	0.000012	1.306300	-0.119530	0.612046	0.006205	25.985247	0.239934	0.000012	0.000000	2.260882	0.221874	-0.131836	0.009807	0.601320	0.001725	25.881286	0.224528	0.000012	0.000000	2.301696	0.211357	-0.124450	0.008790
DES_SN069750.DAT	1	0.608010	0.000008	1.971100	0.079507	0.754476	0.014215	29.421377	0.714072	0.000007	0.000000	1.917461	0.712366	-0.097840	0.035569	0.609010	0.001078	27.107734	0.619872	0.000007	0.000000	1.303910	0.552650	0.025910	0.029603
DES_SN070039.DAT	1	0.603690	0.000009	0.869780	-0.009888	0.604749	0.007469	24.062799	0.242013	0.000009	0.000000	1.600428	0.193617	-0.066463	0.011561	0.604641	0.001550	24.061652	0.230237	0.000009	0.000000	1.600527	0.192287	-0.066386	0.010251
DES_SN070273.DAT	22	0.280570	-9.000000	-9.000000	-9.000000	0.541088	0.011525	26.742855	0.373715	0.000007	0.000000	3.000000	0.092490	-0.232771	0.016436	0.281570	0.001351	24.558005	0.352613	0.000009	0.000000	2.286615	0.273806	0.100671	0.020559
DES_SN070636.DAT	1	0.392240	0.000023	1.626700	0.052469	0.719431	0.003775	27.070712	0.104958	0.000020	0.000000	0.367295	0.066442	-0.266089	0.004847	0.393240	0.000300	24.812917	0.109112	0.000022	0.000000	1.822469	0.107249	0.059892	0.007206
DES_SN070666.DAT	22	0.454670	-9.000000	-9.000000	-9.000000	0.531452	0.008801	41.363169	0.327354	0.000012	0.000000	3.000000	0.013582	-0.099448	0.028958	0.453670	0.000033	39.944883	0.408200	0.000012	0.000000	2.999999	0.013315	0.038760	0.020376
DES_SN070822.DAT	1	0.480000	0.000012	0.042247	0.052030	0.705988	0.006964	26.531436	0.224208	0.000012	0.000000	-0.112155	0.187120	-0.182966	0.010112	0.481000	0.000212	25.358894	0.290934	0.000012	0.000000	1.406094	0.346963	0.095354	0.013334
DES_SN071002.DAT	1	0.255340	-9.000000	-9.000000	-9.000000	0.735149	0.003680	25.549623	0.076239	0.000019	0.000000	0.222376	0.044496	-0.310350	0.003285	0.254340	0.001996	20.866705	0.090927	0.000025	0.000000	-0.392043	0.093657	0.189895	0.009618
DES_SN071077.DAT	33	0.434200	-9.000000	-9.000000	-9.000000	0.715270	0.000050	-32.707166	0.000014	0.000006	0.000001	-0.290449	0.219374	-0.373861	0.076212	0.435200	0.001105	28.614448	0.744270	0.000003	0.000000	0.955127	0.747562	0.500000	0.023382
DES_SN071546.DAT	21	0.570770	-9.000000	-9.000000	-9.000000	0.336517	0.005322	22.842168	0.102299	0.000014	0.000000	3.000000	0.025421	-0.081760	0.011222	0.569770	0.000076	25.490469	0.084032	0.000011	0.000000	3.000000	0.014328	-0.295093	0.004235
DES_SN071588.DAT	22	0.382310	-9.000000	-9.000000	-9.000000	0.149606	0.007901	21.449768	0.445704	0.000007	0.000000	1.117340	0.577822	0.210177	0.042834	0.381310	0.001628	22.862158	0.480648	0.000007	0.000000	1.022452	0.463024	-0.153886	0.028919
DES_SN071746.DAT	1	0.371920	-9.000000	-9.000000	-9.000000	0.783455	0.005758	27.069523	0.159077	0.000010	0.000000	0.602813	0.114545	-0.227052	0.008406	0.372920	0.001769	23.818622	0.159362	0.000011	0.000000	0.964188	0.130802	0.226507	0.010905
DES_SN071755.DAT	21	0.237870	-9.000000	-9.000000	-9.000000	0.411230	0.944556	37.578676	148.267055	0.000036	0.001433	-0.250142	4.200317	-0.245974	0.626806	0.238870	0.001333	51.111153	0.092755	0.000041	0.000000	3.000000	0.001293	-0.127779	0.005874
DES_SN072082.DAT	1	0.351320	0.000026	-0.579150	0.022048	0.572342	0.007152	21.065826	0.184020	0.000022	0.000000	0.015189	0.148735	-0.181663	0.013847	0.350324	0.001630	18.943245	0.141176	0.000024	0.000000	-0.070351	0.143909	0.073463	0.014222
DES_SN072099.DAT	1	0.553420	0.000008	-0.320250	0.055063	0.691502	0.000000	-24.450080	0.000002	0.000028	0.000001	-0.056756	0.054413	-0.378875	0.030024	0.554420	0.000180	28.065214	0.509514	0.000007	0.000000	-0.177259	0.346853	0.092620	0.027668
DES_SN072140.DAT	32	0.530590	-9.000000	-9.000000	-9.000000	0.710154	1.047572	-53.462010	123.267860	0.000069	0.001435	0.099854	4.284461	-0.496931	0.592463	0.529590	0.001587	5.714614	0.600578	0.000006	0.000000	-0.579185	0.196917	0.409894	0.021393
DES_SN072247.DAT	1	0.884750	0.000005	0.519540	-0.158960	0.732590	0.013582	29.564424	0.474148	0.000004	0.000000	1.807156	0.338420	0.094244	0.033826	0.885750	0.001952	31.231236	0.362248	0.000004	0.000000	1.860906	0.325647	-0.129763	0.018254
DES_SN072292.DAT	1	0.591810	0.000009	-0.592940	-0.035376	0.600181	0.029006	27.881405	0.475523	0.000008	0.000000	-0.578007	0.333886	-0.009586	0.044935	0.592809	0.001734	27.839823	0.447504	0.000008	0.000000	-0.584073	0.334202	-0.002925	0.035090
DES_SN073225.DAT	22	0.241170	-9.000000	-9.000000	-9.000000	0.418798	0.000027	35.025943	0.000073	0.000009	0.000000	3.000000	0.013848	-0.060303	0.020567	0.240170	0.001805	32.312096	0.335723	0.000008	0.000000	3.000000	0.027006	0.236874	0.025962
DES_SN073229.DAT	1	0.799750	0.000005	1.607000	-0.054318	0.926213	0.016549	29.023764	0.296023	0.000005	0.000000	1.582313	0.247463	-0.106657	0.011721	0.800750	0.001962	100.000000	0.001507	0.000001	0.000000	3.000000	0.231475	0.500000	0.024249
DES_SN073283.DAT	1	0.412460	0.000022	1.190100	0.004226	0.434186	0.002624	20.538465	0.125838	0.000021	0.000000	1.762685	0.100649	-0.064850	0.006290	0.413460	0.000211	20.533504	0.129045	0.000022	0.000000	1.843352	0.101708	-0.037417	0.005589
DES_SN073627.DAT	1	0.612990	-9.000000	-9.000000	-9.000000	0.668012	0.008451	25.540363	146.587820	0.000006	0.001422	-1.087460	4.429629	-0.139025	0.670176	0.613990	0.001668	25.083351	0.192879	0.000006	0.000000	-0.964423	0.170503	-0.072820	0.013995
DES_SN073661.DAT	1	0.535440	0.000011	-1.134000	-0.069562	0.674842	0.010141	28.060671	0.280987	0.000011	0.000000	-1.023980	0.194056	-0.169918	0.013511	0.534440	0.001017	26.815398	0.223639	0.000012	0.000000	-1.168593	0.192154	-0.025894	0.018007
DES_SN073700.DAT	1	0.477560	0.000021	0.743900	-0.136330	0.606636	0.012989	-34.248417	0.666784	0.000068	0.000001	0.122341	0.014315	-0.500000	0.001084	0.478560	0.001910	-6.089351	0.002613	0.000017	0.000000	1.105053	0.243725	0.003977	0.020790
DES_SN073724.DAT	22	0.336640	-9.000000	-9.000000	-9.000000	0.742696	0.006675	15.863261	0.191893	0.000007	0.000000	-0.105169	0.055254	-0.390971	0.004772	0.337640	0.001364	11.908213	0.258473	0.000011	0.000000	-0.403303	0.289206	-0.172276	0.018370
DES_SN073778.DAT	22	0.307100	-9.000000	-9.000000	-9.000000	0.514529	0.000007	23.163527	0.000304	0.000009	0.000000	3.000000	0.004860	0.018689	0.009898	0.308100	0.000120	21.138263	0.130021	0.000009	0.000000	3.000000	0.018153	0.298266	0.010096
DES_SN073953.DAT	1	0.510540	0.000017	0.729260	-0.116140	0.715259	0.000001	-2.707619	0.000110	0.000006	0.000000	2.334113	0.575908	0.172332	0.024989	0.511540	0.001514	-15.747129	0.001454	0.000009	0.000000	0.846160	0.375084	0.215948	0.035592
DES_SN074022.DAT	21	0.406530	-9.000000	-9.000000	-9.000000	0.712680	nan	-45.614810	0.000003	0.000071	0.000001	-0.066980	0.004765	-0.499999	0.000101	0.405530	0.001297	4.479220	0.476785	0.000013	0.000000	0.974700	0.165782	-0.173885	0.009051
DES_SN074379.DAT	1	0.436480	0.000011	0.107710	0.174060	0.718457	0.004396	-54.128868	0.571673	0.000095	0.000002	-3.000000	0.005300	-0.105505	0.008147	0.437480	0.001997	25.430689	0.925698	0.000011	0.000000	0.849752	0.892420	0.072956	0.038758
DES_SN074725.DAT	1	0.709270	0.000004	-0.617410	0.076125	0.825387	0.015119	30.619109	0.548560	0.000004	0.000000	-0.070794	0.301563	-0.118611	0.034328	0.710270	0.001415	29.323268	0.518996	0.000004	0.000000	-0.224126	0.370934	0.036586	0.031014
DES_SN074837.DAT	1	0.758290	0.000004	0.090929	0.089373	0.149505	0.003686	21.136753	0.576336	0.000003	0.000000	-2.999999	0.266274	0.500000	0.003983	0.759290	0.001584	27.296923	0.669054	0.000004	0.000000	-1.079953	0.504176	0.146749	0.050724
DES_SN074847.DAT	1	0.628410	-9.000000	-9.000000	-9.000000	0.628679	0.013449	24.840800	0.519913	0.000007	0.000000	1.447272	0.582245	0.031012	0.038926	0.628691	0.001590	24.841196	0.519067	0.000007	0.000000	1.449809	0.582835	0.030932	0.038873
DES_SN075337.DAT	1	0.488760	-9.000000	-9.000000	-9.000000	0.674604	0.010296	24.386418	0.278684	0.000011	0.000000	0.376575	0.248941	-0.138844	0.017081	0.489760	0.001985	22.973238	0.279841	0.000011	0.000000	0.834722	0.265303	0.086601	0.019001
DES_SN075639.DAT	1	0.483540	0.000017	0.993660	-0.046953	0.596824	0.000113	27.097621	0.005447	0.000014	0.001424	1.148513	4.432510	-0.173393	0.657468	0.482540	0.000163	25.675722	0.209934	0.000014	0.000000	0.971578	0.153200	-0.063694	0.008765
DES_SN075647.DAT	33	0.352980	-9.000000	-9.000000	-9.000000	0.660682	0.012060	29.019841	0.580324	0.000005	0.000000	2.977228	4.221575	0.060763	0.039843	0.353980	0.001867	25.303457	0.368492	0.000005	0.000000	2.212982	0.351128	0.363835	0.037955
DES_SN075821.DAT	1	0.402910	0.000030	-0.155850	-0.146510	0.564633	0.006300	18.351656	0.226136	0.000020	0.000000	0.321360	0.131790	-0.257477	0.008798	0.403910	0.001932	16.943601	0.190373	0.000024	0.000000	0.296810	0.139221	-0.109142	0.010832
DES_SN075825.DAT	1	0.680700	-9.000000	-9.000000	-9.000000	0.747523	0.026980	30.487902	1.067863	0.000005	0.000000	1.447528	1.092673	-0.040677	0.073924	0.679700	0.001490	28.698109	1.891886	0.000005	0.000000	0.278304	1.388385	0.026455	0.056449
DES_SN075834.DAT	1	0.890940	0.000004	-0.928710	-0.126040	0.982131	0.593118	-49.238436	12.344941	0.000034	0.001428	0.060655	4.275898	-0.328535	0.582896	0.891193	0.000015	-44.691090	0.000003	0.000050	0.000002	-2.999990	0.045622	0.299435	0.024156
DES_SN075992.DAT	22	0.180480	-9.000000	-9.000000	-9.000000	0.704118	0.002368	33.999080	0.081808	0.000015	0.000000	3.000000	0.003159	-0.163317	0.003356	0.179480	0.000093	29.010563	0.082580	0.000016	0.000000	1.771369	0.075144	0.500000	0.000347
DES_SN076029.DAT	1	0.646920	0.000007	0.150560	-0.010679	0.749517	0.011216	28.081882	0.386603	0.000007	0.000000	0.388707	0.294629	-0.102213	0.030814	0.645920	0.000384	26.906370	0.325673	0.000007	0.000000	0.275087	0.300989	0.001989	0.024330
DES_SN076067.DAT	3	0.347050	-9.000000	-9.000000	-9.000000	0.717441	1.049981	-29.778015	133.359755	0.000014	0.001425	-0.072414	4.247468	-0.414290	0.522554	0.348050	0.001308	15.732095	0.323687	0.000005	0.000000	-1.286613	0.185115	0.352482	0.025879
DES_SN076322.DAT	1	0.424150	-9.000000	-9.000000	-9.000000	0.863311	1.081110	11.823457	144.638632	0.000012	0.001425	1.824673	4.421296	-0.193653	0.649629	0.423150	0.001429	3.313948	0.799717	0.000010	0.000000	1.849214	0.359582	0.212834	0.023591
DES_SN076528.DAT	1	0.401120	-9.000000	-9.000000	-9.000000	0.437280	0.003092	22.268477	0.128206	0.000021	0.000000	1.033914	0.096187	-0.087535	0.006562	0.402120	0.000255	22.964982	0.000265	0.000022	0.000000	0.809104	0.087115	-0.046623	0.005971
DES_SN076670.DAT	1	0.502700	0.000014	0.069411	-0.057857	0.971635	0.018597	2.401482	1.260516	0.000007	0.000000	-0.225794	0.150242	-0.240380	0.017329	0.501700	0.001013	-14.943906	2.975704	0.000012	0.000002	-0.315341	0.500422	0.032143	0.084170
DES_SN076797.DAT	3	0.431630	-9.000000	-9.000000	-9.000000	0.730604	0.017324	24.336252	0.443407	0.000008	0.000000	-1.339919	0.316639	0.005644	0.047890	0.430633	0.001000	21.762754	0.343348	0.000007	0.000000	-1.478553	0.306576	0.312378	0.037218
DES_SN076870.DAT	1	0.514760	-9.000000	-9.000000	-9.000000	0.460736	0.015154	22.719095	0.786983	0.000007	0.000000	-1.743532	0.500813	0.069962	0.042475	0.513760	0.001310	23.556081	0.912346	0.000007	0.000000	-1.620648	0.590212	0.055856	0.038554
DES_SN077110.DAT	1	0.739940	0.000006	-1.045200	-0.102150	0.757112	0.013160	30.887185	0.478125	0.000005	0.000000	-0.537709	0.331850	-0.095692	0.028813	0.740940	0.001386	30.704403	0.434708	0.000005	0.000000	-0.600383	0.326352	-0.073423	0.024120
DES_SN077162.DAT	22	0.207770	-9.000000	-9.000000	-9.000000	0.684709	0.992886	23.726946	0.072922	0.000023	0.000000	2.843211	0.000862	-0.353520	0.000730	0.208770	0.000175	24.212939	0.150274	0.000061	0.000001	1.945972	0.156773	-0.174891	0.008163
